objectid,parentid,title,creator,date,date-is-approximate?,description,subject,location,latitude,longitude,source,identifier,type,format,language,rights,rightsstatement,youtubeid,display_template,object_location,image_small,image_thumb,image_alt_text,object_transcript
hc_0175,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0174_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0174_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0174_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0174.txt
hc_0176,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0175_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0175_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0175_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0175.txt
hc_0177,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0176_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0176_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0176_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0176.txt
hc_0178,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0177_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0177_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0177_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0177.txt
hc_0179,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0178_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0178_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0178_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0178.txt
hc_0180,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0179_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0179_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0179_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0179.txt
hc_0181,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0180_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0180_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0180_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0180.txt
hc_0182,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0181_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0181_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0181_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0181.txt
hc_0183,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0182_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0182_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0182_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0182.txt
hc_0184,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0183_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0183_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0183_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0183.txt
hc_0185,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0184_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0184_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0184_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0184.txt
hc_0186,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0185_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0185_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0185_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0185.txt
hc_0187,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0186_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0186_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0186_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0186.txt
hc_0188,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0187_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0187_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0187_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0187.txt
hc_0189,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0188_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0188_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0188_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0188.txt
hc_0190,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0189_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0189_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0189_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0189.txt
hc_0191,,,Horace Comstock,,,,war; WWII; Army; correspondence; fighter pilot,,,,letter,,Image;StillImage,image/jpg,eng,CC BY-NC-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,,image,https://storage.googleapis.com/horace-comstock/images/half/0190_half.jpg,https://storage.googleapis.com/horace-comstock/images/small/0190_sm.jpg,https://storage.googleapis.com/horace-comstock/images/thumb/0190_th.jpg,,https://storage.googleapis.com/horace-comstock/images/text/0190.txt
